course,geoLevel,geoName,sex,stage,value,sourceId
2024-2025,province,Granada,mujer,E. Primaria 3.º,89,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,E. Primaria 4.º,69,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,E. Primaria 5.º,89,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,E. Primaria 6.º,84,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,TOTAL ESO,425,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,1º E.S.O.,76,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,2º E.S.O.,104,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,3º E.S.O.,109,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,4º E.S.O.,136,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,BACHILLERATO,263,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,FP BÁSICA,1,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Granada,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,TOTAL,1301,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,E. INFANTIL 2.º CICLO,5,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,TOTAL PRIMARIA,500,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,E. Primaria 1.º,49,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,E. Primaria 2.º,61,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,E. Primaria 3.º,93,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,E. Primaria 4.º,71,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,E. Primaria 5.º,86,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,E. Primaria 6.º,140,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,TOTAL ESO,524,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,1º E.S.O.,85,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,2º E.S.O.,139,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,3º E.S.O.,153,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,4º E.S.O.,147,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,BACHILLERATO,259,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,FP BÁSICA,4,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Huelva,total,FP GRADO SUPERIOR,9,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,TOTAL,837,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,TOTAL PRIMARIA,321,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,E. Primaria 1.º,36,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,E. Primaria 2.º,41,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,E. Primaria 3.º,62,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,E. Primaria 4.º,47,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,E. Primaria 5.º,55,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,E. Primaria 6.º,80,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,TOTAL ESO,340,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,1º E.S.O.,55,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,2º E.S.O.,96,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,3º E.S.O.,97,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,4º E.S.O.,92,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,BACHILLERATO,162,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,FP BÁSICA,4,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Huelva,hombre,FP GRADO SUPERIOR,7,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,TOTAL,464,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,TOTAL PRIMARIA,179,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,E. Primaria 1.º,13,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,E. Primaria 2.º,20,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,E. Primaria 3.º,31,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,E. Primaria 4.º,24,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,E. Primaria 5.º,31,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,E. Primaria 6.º,60,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,TOTAL ESO,184,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,1º E.S.O.,30,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,2º E.S.O.,43,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,3º E.S.O.,56,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,4º E.S.O.,55,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,BACHILLERATO,97,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Huelva,mujer,FP GRADO SUPERIOR,2,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,TOTAL,1975,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,E. INFANTIL 2.º CICLO,4,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,TOTAL PRIMARIA,750,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,E. Primaria 1.º,64,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,E. Primaria 2.º,132,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,E. Primaria 3.º,130,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,E. Primaria 4.º,148,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,E. Primaria 5.º,124,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,E. Primaria 6.º,152,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,TOTAL ESO,808,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,1º E.S.O.,146,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,2º E.S.O.,232,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,3º E.S.O.,212,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,4º E.S.O.,218,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,BACHILLERATO,409,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,FP GRADO MEDIO,2,educabase-otros-03-2024-2025
2024-2025,province,Jaén,total,FP GRADO SUPERIOR,2,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,TOTAL,1166,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,TOTAL PRIMARIA,433,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,E. Primaria 1.º,31,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,E. Primaria 2.º,76,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,E. Primaria 3.º,80,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,E. Primaria 4.º,92,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,E. Primaria 5.º,76,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,E. Primaria 6.º,78,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,TOTAL ESO,497,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,1º E.S.O.,96,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,2º E.S.O.,144,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,3º E.S.O.,134,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,4º E.S.O.,123,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,BACHILLERATO,232,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,FP GRADO MEDIO,1,educabase-otros-03-2024-2025
2024-2025,province,Jaén,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,TOTAL,809,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,TOTAL PRIMARIA,317,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,E. Primaria 1.º,33,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,E. Primaria 2.º,56,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,E. Primaria 3.º,50,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,E. Primaria 4.º,56,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,E. Primaria 5.º,48,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,E. Primaria 6.º,74,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,TOTAL ESO,311,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,1º E.S.O.,50,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,2º E.S.O.,88,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,3º E.S.O.,78,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,4º E.S.O.,95,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,BACHILLERATO,177,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,FP GRADO MEDIO,1,educabase-otros-03-2024-2025
2024-2025,province,Jaén,mujer,FP GRADO SUPERIOR,2,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,TOTAL,5001,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,E. INFANTIL 2.º CICLO,16,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,TOTAL PRIMARIA,1843,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,E. Primaria 1.º,123,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,E. Primaria 2.º,222,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,E. Primaria 3.º,309,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,E. Primaria 4.º,337,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,E. Primaria 5.º,391,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,E. Primaria 6.º,461,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,TOTAL ESO,1989,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,1º E.S.O.,325,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,2º E.S.O.,525,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,3º E.S.O.,556,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,4º E.S.O.,583,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,BACHILLERATO,1127,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,FP BÁSICA,8,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,FP GRADO MEDIO,3,educabase-otros-03-2024-2025
2024-2025,province,Málaga,total,FP GRADO SUPERIOR,15,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,TOTAL,3040,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,E. INFANTIL 2.º CICLO,12,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,TOTAL PRIMARIA,1162,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,E. Primaria 1.º,80,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,E. Primaria 2.º,129,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,E. Primaria 3.º,201,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,E. Primaria 4.º,215,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,E. Primaria 5.º,242,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,E. Primaria 6.º,295,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,TOTAL ESO,1174,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,1º E.S.O.,198,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,2º E.S.O.,316,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,3º E.S.O.,334,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,4º E.S.O.,326,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,BACHILLERATO,670,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,FP BÁSICA,7,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,FP GRADO MEDIO,3,educabase-otros-03-2024-2025
2024-2025,province,Málaga,hombre,FP GRADO SUPERIOR,12,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,TOTAL,1961,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,E. INFANTIL 2.º CICLO,4,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,TOTAL PRIMARIA,681,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,E. Primaria 1.º,43,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,E. Primaria 2.º,93,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,E. Primaria 3.º,108,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,E. Primaria 4.º,122,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,E. Primaria 5.º,149,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,E. Primaria 6.º,166,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,TOTAL ESO,815,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,1º E.S.O.,127,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,2º E.S.O.,209,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,3º E.S.O.,222,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,4º E.S.O.,257,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,BACHILLERATO,457,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,FP BÁSICA,1,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,province,Málaga,mujer,FP GRADO SUPERIOR,3,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,TOTAL,5188,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,E. INFANTIL 2.º CICLO,14,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,TOTAL PRIMARIA,1991,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,E. Primaria 1.º,140,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,E. Primaria 2.º,311,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,E. Primaria 3.º,330,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,E. Primaria 4.º,364,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,E. Primaria 5.º,373,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,E. Primaria 6.º,473,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,TOTAL ESO,2085,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,1º E.S.O.,356,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,2º E.S.O.,524,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,3º E.S.O.,583,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,4º E.S.O.,622,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,BACHILLERATO,1076,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,FP BÁSICA,4,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,FP GRADO MEDIO,7,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,total,FP GRADO SUPERIOR,11,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,TOTAL,3247,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,E. INFANTIL 2.º CICLO,11,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,TOTAL PRIMARIA,1263,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,E. Primaria 1.º,90,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,E. Primaria 2.º,197,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,E. Primaria 3.º,209,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,E. Primaria 4.º,235,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,E. Primaria 5.º,236,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,E. Primaria 6.º,296,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,TOTAL ESO,1270,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,1º E.S.O.,214,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,2º E.S.O.,336,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,3º E.S.O.,349,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,4º E.S.O.,371,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,BACHILLERATO,685,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,FP BÁSICA,4,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,FP GRADO MEDIO,6,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,hombre,FP GRADO SUPERIOR,8,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,TOTAL,1941,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,TOTAL PRIMARIA,728,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,E. Primaria 1.º,50,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,E. Primaria 2.º,114,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,E. Primaria 3.º,121,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,E. Primaria 4.º,129,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,E. Primaria 5.º,137,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,E. Primaria 6.º,177,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,TOTAL ESO,815,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,1º E.S.O.,142,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,2º E.S.O.,188,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,3º E.S.O.,234,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,4º E.S.O.,251,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,BACHILLERATO,391,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,FP GRADO MEDIO,1,educabase-otros-03-2024-2025
2024-2025,province,Sevilla,mujer,FP GRADO SUPERIOR,3,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,TOTAL,408,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,E. INFANTIL 2.º CICLO,4,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,TOTAL PRIMARIA,212,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,E. Primaria 1.º,13,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,E. Primaria 2.º,20,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,E. Primaria 3.º,41,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,E. Primaria 4.º,42,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,E. Primaria 5.º,54,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,E. Primaria 6.º,42,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,TOTAL ESO,156,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,1º E.S.O.,44,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,2º E.S.O.,40,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,3º E.S.O.,38,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,4º E.S.O.,34,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,BACHILLERATO,36,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,FP BÁSICA,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,FP GRADO MEDIO,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,total,FP GRADO SUPERIOR,0,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,hombre,TOTAL,309,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,hombre,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,hombre,TOTAL PRIMARIA,168,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,hombre,E. Primaria 1.º,12,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,hombre,E. Primaria 2.º,19,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,hombre,E. Primaria 3.º,30,educabase-otros-03-2024-2025
2024-2025,ccaa,Aragón,hombre,E. Primaria 4.º,33,educabase-otros-03-2024-2025
