course,geoLevel,geoName,sex,stage,value,sourceId
2024-2025,province,Albacete,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Albacete,mujer,Otros programas formativos,11,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,TOTAL,81466,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,E. Infantil - Primer ciclo,3835,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,E. Infantil - Segundo ciclo,10885,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,E. Primaria,26942,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Educación Especial,423,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,ESO,21051,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Bachillerato (1),7238,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Bachillerato a distancia,200,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Ciclos Formativos de FP Grado Básico,1028,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Ciclos Formativos de FP Grado Medio (1),3888,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Ciclos Formativos de FP Grado Medio a distancia,671,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Curso de Especialización para titulados de GM presencial,14,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Ciclos Formativos de FP Grado Superior (1),4061,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Ciclos Formativos de FP Grado Superior a distancia,1048,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Curso de Especialización para titulados de GS presencial,122,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,total,Otros programas formativos,60,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,TOTAL,42180,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,E. Infantil - Primer ciclo,2018,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,E. Infantil - Segundo ciclo,5628,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,E. Primaria,13878,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Educación Especial,260,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,ESO,10742,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Bachillerato (1),3226,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Bachillerato a distancia,91,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Ciclos Formativos de FP Grado Básico,760,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Ciclos Formativos de FP Grado Medio (1),2221,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Ciclos Formativos de FP Grado Medio a distancia,232,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Curso de Especialización para titulados de GM presencial,5,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Ciclos Formativos de FP Grado Superior (1),2468,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Ciclos Formativos de FP Grado Superior a distancia,510,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Curso de Especialización para titulados de GS presencial,107,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,hombre,Otros programas formativos,34,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,TOTAL,39286,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,E. Infantil - Primer ciclo,1817,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,E. Infantil - Segundo ciclo,5257,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,E. Primaria,13064,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Educación Especial,163,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,ESO,10309,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Bachillerato (1),4012,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Bachillerato a distancia,109,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Ciclos Formativos de FP Grado Básico,268,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Ciclos Formativos de FP Grado Medio (1),1667,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Ciclos Formativos de FP Grado Medio a distancia,439,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Curso de Especialización para titulados de GM presencial,9,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Ciclos Formativos de FP Grado Superior (1),1593,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Ciclos Formativos de FP Grado Superior a distancia,538,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Curso de Especialización para titulados de GS presencial,15,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ciudad Real,mujer,Otros programas formativos,26,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,TOTAL,30146,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,E. Infantil - Primer ciclo,1453,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,E. Infantil - Segundo ciclo,4105,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,E. Primaria,10231,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Educación Especial,103,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,ESO,7621,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Bachillerato (1),2374,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Bachillerato a distancia,11,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Ciclos Formativos de FP Grado Básico,455,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Ciclos Formativos de FP Grado Medio (1),1236,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Ciclos Formativos de FP Grado Medio a distancia,558,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Ciclos Formativos de FP Grado Superior (1),1392,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Ciclos Formativos de FP Grado Superior a distancia,559,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Curso de Especialización para titulados de GS presencial,36,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,total,Otros programas formativos,12,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,TOTAL,15269,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,E. Infantil - Primer ciclo,754,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,E. Infantil - Segundo ciclo,2129,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,E. Primaria,5187,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Educación Especial,69,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,ESO,3874,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Bachillerato (1),1071,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Bachillerato a distancia,5,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Ciclos Formativos de FP Grado Básico,325,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Ciclos Formativos de FP Grado Medio (1),732,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Ciclos Formativos de FP Grado Medio a distancia,140,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Ciclos Formativos de FP Grado Superior (1),795,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Ciclos Formativos de FP Grado Superior a distancia,155,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Curso de Especialización para titulados de GS presencial,25,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,hombre,Otros programas formativos,8,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,TOTAL,14877,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,E. Infantil - Primer ciclo,699,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,E. Infantil - Segundo ciclo,1976,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,E. Primaria,5044,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Educación Especial,34,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,ESO,3747,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Bachillerato (1),1303,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Bachillerato a distancia,6,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Ciclos Formativos de FP Grado Básico,130,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Ciclos Formativos de FP Grado Medio (1),504,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Ciclos Formativos de FP Grado Medio a distancia,418,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Ciclos Formativos de FP Grado Superior (1),597,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Ciclos Formativos de FP Grado Superior a distancia,404,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Curso de Especialización para titulados de GS presencial,11,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Cuenca,mujer,Otros programas formativos,4,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,TOTAL,50214,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,E. Infantil - Primer ciclo,2352,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,E. Infantil - Segundo ciclo,6550,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,E. Primaria,16749,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Educación Especial,149,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,ESO,13276,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Bachillerato (1),4226,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Bachillerato a distancia,208,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Ciclos Formativos de FP Grado Básico,815,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Ciclos Formativos de FP Grado Medio (1),2165,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Ciclos Formativos de FP Grado Medio a distancia,282,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Ciclos Formativos de FP Grado Superior (1),2393,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Ciclos Formativos de FP Grado Superior a distancia,951,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Curso de Especialización para titulados de GS presencial,66,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,total,Otros programas formativos,32,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,TOTAL,25995,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,E. Infantil - Primer ciclo,1204,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,E. Infantil - Segundo ciclo,3352,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,E. Primaria,8538,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Educación Especial,97,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,ESO,6912,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Bachillerato (1),2005,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Bachillerato a distancia,95,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Ciclos Formativos de FP Grado Básico,568,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Ciclos Formativos de FP Grado Medio (1),1263,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Ciclos Formativos de FP Grado Medio a distancia,92,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Ciclos Formativos de FP Grado Superior (1),1391,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Ciclos Formativos de FP Grado Superior a distancia,401,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Curso de Especialización para titulados de GS presencial,58,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,hombre,Otros programas formativos,19,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,mujer,TOTAL,24219,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,mujer,E. Infantil - Primer ciclo,1148,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,mujer,E. Infantil - Segundo ciclo,3198,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,mujer,E. Primaria,8211,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,mujer,Educación Especial,52,educabase-general-1-01-2024-2025
2024-2025,province,Guadalajara,mujer,ESO,6364,educabase-general-1-01-2024-2025
